season,week,celebrity_name,celebrity_industry,results,total_judge_score,num_judges,judge_rank,judge_percent,eliminated_week_num,is_eliminated,inferred_fan_val,rule_type,harmonized_fan_percent
21,6,Hayes Grier,Social Media Personality,Eliminated Week 7,32.0,4,6.0,0.1022364217252396,7,False,0.11821086261980834,Percentage,0.11821086261980834
21,6,Nick Carter,Singer/Rapper,2nd Place,39.0,4,4.0,0.1246006389776357,12,False,0.14057507987220444,Percentage,0.14057507987220444
21,6,Paula Deen,TV Personality,Eliminated Week 6,24.0,4,9.0,0.0766773162939297,6,True,0.09265175718849845,Percentage,0.09265175718849845
21,7,Alek Skarlatos,Military,3rd Place,26.5,3,8.0,0.1199095022624434,12,False,0.14339581986917987,Percentage,0.14339581986917987
21,7,Alexa PenaVega,Actor/Actress,Eliminated Week 9,27.5,3,5.0,0.1244343891402715,9,False,0.1418875242383866,Percentage,0.1418875242383866
21,7,Andy Grammer,Singer/Rapper,Eliminated Week 8,28.0,3,2.0,0.1266968325791855,8,False,0.1441499676773006,Percentage,0.1441499676773006
21,7,Bindi Irwin,TV Personality,1st Place,29.0,3,1.0,0.1312217194570135,12,False,0.1486748545551286,Percentage,0.1486748545551286
21,7,Carlos PenaVega,Actor/Actress,Eliminated Week 11,28.0,3,2.0,0.1266968325791855,11,False,0.1441499676773006,Percentage,0.1441499676773006
21,7,Hayes Grier,Social Media Personality,Eliminated Week 7,28.0,3,2.0,0.1266968325791855,7,True,0.1366084895524378,Percentage,0.1366084895524378
21,7,Nick Carter,Singer/Rapper,2nd Place,27.0,3,6.0,0.1221719457013574,12,False,0.14113337643026588,Percentage,0.14113337643026588
21,8,Alek Skarlatos,Military,3rd Place,25.0,3,6.0,0.1288663779372513,12,False,0.15292143514250361,Percentage,0.15292143514250361
21,8,Alexa PenaVega,Actor/Actress,Eliminated Week 9,26.9998,3,5.0,0.1391746572412079,9,False,0.16322971444646028,Percentage,0.16322971444646028
21,8,Andy Grammer,Singer/Rapper,Eliminated Week 8,23.9998,3,7.0,0.1237106918887378,8,True,0.1477657491085421,Percentage,0.1477657491085421
21,8,Bindi Irwin,TV Personality,1st Place,28.0,3,3.0,0.1443303432897215,12,False,0.16838540050952577,Percentage,0.16838540050952577
21,8,Carlos PenaVega,Actor/Actress,Eliminated Week 11,28.9998,3,2.0,0.149483967476188,11,False,0.17353902469599228,Percentage,0.17353902469599228
21,8,Nick Carter,Singer/Rapper,2nd Place,33.0,3,1.0,0.1701036188771717,12,False,0.194158676096976,Percentage,0.194158676096976
21,9,Alek Skarlatos,Military,3rd Place,25.5,3,5.0,0.155015197568389,12,False,0.2091185410334347,Percentage,0.2091185410334347
21,9,Alexa PenaVega,Actor/Actress,Eliminated Week 9,30.0,3,1.0,0.182370820668693,9,True,0.18176291793313065,Percentage,0.18176291793313065
21,9,Bindi Irwin,TV Personality,1st Place,30.0,3,1.0,0.182370820668693,12,False,0.21215805471124624,Percentage,0.21215805471124624
21,9,Carlos PenaVega,Actor/Actress,Eliminated Week 11,27.0,3,4.0,0.1641337386018237,11,False,0.19999999999999996,Percentage,0.19999999999999996
21,9,Nick Carter,Singer/Rapper,2nd Place,27.5,3,3.0,0.1671732522796352,12,False,0.19696048632218852,Percentage,0.19696048632218852
21,10,Alek Skarlatos,Military,3rd Place,28.5,3,3.0,0.240506329113924,12,False,0.240506329113924,Percentage,0.240506329113924
21,10,Bindi Irwin,TV Personality,1st Place,31.5,3,1.0,0.2658227848101265,12,False,0.2658227848101265,Percentage,0.2658227848101265
21,10,Carlos PenaVega,Actor/Actress,Eliminated Week 11,31.5,3,1.0,0.2658227848101265,11,False,0.2658227848101265,Percentage,0.2658227848101265
21,10,Nick Carter,Singer/Rapper,2nd Place,27.0,3,4.0,0.2278481012658227,12,False,0.2278481012658227,Percentage,0.2278481012658227
21,11,Alek Skarlatos,Military,3rd Place,27.9999,3,4.0,0.2372874892266857,12,False,0.2372874892266857,Percentage,0.2372874892266857
21,11,Bindi Irwin,TV Personality,1st Place,30.0,3,1.0,0.2542375035911047,12,False,0.2542375035911047,Percentage,0.2542375035911047
21,11,Carlos PenaVega,Actor/Actress,Eliminated Week 11,30.0,3,1.0,0.2542375035911047,11,True,0.2542375035911047,Percentage,0.2542375035911047
21,11,Nick Carter,Singer/Rapper,2nd Place,30.0,3,1.0,0.2542375035911047,12,False,0.2542375035911047,Percentage,0.2542375035911047
22,1,Antonio Brown,Athlete,Eliminated Week 9,21.0,3,4.0,0.0886075949367088,9,False,0.0886075949367088,Percentage,0.0886075949367088
22,1,Doug Flutie,Athlete,Eliminated Week 6,15.0,3,11.0,0.0632911392405063,6,False,0.0632911392405063,Percentage,0.0632911392405063
22,1,Geraldo Rivera,Journalist,Eliminated Week 2,13.0,3,12.0,0.0548523206751054,2,False,0.0548523206751054,Percentage,0.0548523206751054
22,1,Ginger Zee,News Anchor,3rd Place,23.0,3,1.0,0.0970464135021097,11,False,0.0970464135021097,Percentage,0.0970464135021097
22,1,Jodie Sweetin,Actor/Actress,Eliminated Week 8,20.0,3,8.0,0.0843881856540084,8,False,0.0843881856540084,Percentage,0.0843881856540084
22,1,Kim Fields,Actor/Actress,Eliminated Week 7,20.0,3,8.0,0.0843881856540084,7,False,0.0843881856540084,Percentage,0.0843881856540084
22,1,Marla Maples,TV Personality,Eliminated Week 4,21.0,3,4.0,0.0886075949367088,4,False,0.0886075949367088,Percentage,0.0886075949367088
22,1,Mischa Barton,Actor/Actress,Eliminated Week 3,16.0,3,10.0,0.0675105485232067,3,False,0.0675105485232067,Percentage,0.0675105485232067
22,1,Nyle DiMarco,Model,1st Place,23.0,3,1.0,0.0970464135021097,11,False,0.0970464135021097,Percentage,0.0970464135021097
22,1,Paige VanZant,Athlete,2nd Place,21.0,3,4.0,0.0886075949367088,11,False,0.0886075949367088,Percentage,0.0886075949367088
22,1,Von Miller,Athlete,Eliminated Week 7,21.0,3,4.0,0.0886075949367088,7,False,0.0886075949367088,Percentage,0.0886075949367088
22,1,Wanya Morris,Singer/Rapper,Eliminated Week 9,23.0,3,1.0,0.0970464135021097,9,False,0.0970464135021097,Percentage,0.0970464135021097
22,2,Antonio Brown,Athlete,Eliminated Week 9,19.0,3,9.0,0.0805084745762711,9,False,0.0805084745762711,Percentage,0.0805084745762711
22,2,Doug Flutie,Athlete,Eliminated Week 6,20.0,3,5.0,0.0847457627118644,6,False,0.0847457627118644,Percentage,0.0847457627118644
22,2,Geraldo Rivera,Journalist,Eliminated Week 2,13.0,3,12.0,0.0550847457627118,2,True,0.0550847457627118,Percentage,0.0550847457627118
22,2,Ginger Zee,News Anchor,3rd Place,21.0,3,3.0,0.0889830508474576,11,False,0.0889830508474576,Percentage,0.0889830508474576
22,2,Jodie Sweetin,Actor/Actress,Eliminated Week 8,21.0,3,3.0,0.0889830508474576,8,False,0.0889830508474576,Percentage,0.0889830508474576
22,2,Kim Fields,Actor/Actress,Eliminated Week 7,19.0,3,9.0,0.0805084745762711,7,False,0.0805084745762711,Percentage,0.0805084745762711
22,2,Marla Maples,TV Personality,Eliminated Week 4,20.0,3,5.0,0.0847457627118644,4,False,0.0847457627118644,Percentage,0.0847457627118644
22,2,Mischa Barton,Actor/Actress,Eliminated Week 3,15.0,3,11.0,0.0635593220338983,3,False,0.0635593220338983,Percentage,0.0635593220338983
22,2,Nyle DiMarco,Model,1st Place,20.0,3,5.0,0.0847457627118644,11,False,0.0847457627118644,Percentage,0.0847457627118644
22,2,Paige VanZant,Athlete,2nd Place,24.0,3,1.0,0.1016949152542373,11,False,0.1016949152542373,Percentage,0.1016949152542373
22,2,Von Miller,Athlete,Eliminated Week 7,20.0,3,5.0,0.0847457627118644,7,False,0.0847457627118644,Percentage,0.0847457627118644
22,2,Wanya Morris,Singer/Rapper,Eliminated Week 9,24.0,3,1.0,0.1016949152542373,9,False,0.1016949152542373,Percentage,0.1016949152542373
22,3,Antonio Brown,Athlete,Eliminated Week 9,20.0,3,8.0,0.0843881856540084,9,False,0.0843881856540084,Percentage,0.0843881856540084
22,3,Doug Flutie,Athlete,Eliminated Week 6,20.0,3,8.0,0.0843881856540084,6,False,0.0843881856540084,Percentage,0.0843881856540084
22,3,Ginger Zee,News Anchor,3rd Place,21.0,3,6.0,0.0886075949367088,11,False,0.0886075949367088,Percentage,0.0886075949367088
22,3,Jodie Sweetin,Actor/Actress,Eliminated Week 8,23.0,3,3.0,0.0970464135021097,8,False,0.0970464135021097,Percentage,0.0970464135021097
22,3,Kim Fields,Actor/Actress,Eliminated Week 7,22.0,3,5.0,0.0928270042194092,7,False,0.0928270042194092,Percentage,0.0928270042194092
22,3,Marla Maples,TV Personality,Eliminated Week 4,21.0,3,6.0,0.0886075949367088,4,False,0.0886075949367088,Percentage,0.0886075949367088
22,3,Mischa Barton,Actor/Actress,Eliminated Week 3,18.0,3,11.0,0.0759493670886076,3,True,0.0759493670886076,Percentage,0.0759493670886076
22,3,Nyle DiMarco,Model,1st Place,25.0,3,1.0,0.1054852320675105,11,False,0.1054852320675105,Percentage,0.1054852320675105
22,3,Paige VanZant,Athlete,2nd Place,23.0,3,3.0,0.0970464135021097,11,False,0.0970464135021097,Percentage,0.0970464135021097
22,3,Von Miller,Athlete,Eliminated Week 7,20.0,3,8.0,0.0843881856540084,7,False,0.0843881856540084,Percentage,0.0843881856540084
22,3,Wanya Morris,Singer/Rapper,Eliminated Week 9,24.0,3,2.0,0.1012658227848101,9,False,0.1012658227848101,Percentage,0.1012658227848101
22,4,Antonio Brown,Athlete,Eliminated Week 9,35.0,4,3.0,0.109717868338558,9,False,0.10971786833892183,Percentage,0.10971786833892183
22,4,Doug Flutie,Athlete,Eliminated Week 6,24.0,4,10.0,0.0752351097178683,6,False,0.08777429466939124,Percentage,0.08777429466939124
22,4,Ginger Zee,News Anchor,3rd Place,36.0,4,1.0,0.1128526645768025,11,False,0.11285266457716633,Percentage,0.11285266457716633
22,4,Jodie Sweetin,Actor/Actress,Eliminated Week 8,27.0,4,9.0,0.0846394984326018,8,False,0.08463949843296563,Percentage,0.08463949843296563
22,4,Kim Fields,Actor/Actress,Eliminated Week 7,32.0,4,6.0,0.1003134796238244,7,False,0.10031347962418824,Percentage,0.10031347962418824
22,4,Marla Maples,TV Personality,Eliminated Week 4,28.0,4,8.0,0.0877742946708464,4,True,0.07523510971641315,Percentage,0.07523510971641315
22,4,Nyle DiMarco,Model,1st Place,34.0,4,5.0,0.1065830721003134,11,False,0.10658307210067723,Percentage,0.10658307210067723
22,4,Paige VanZant,Athlete,2nd Place,36.0,4,1.0,0.1128526645768025,11,False,0.11285266457716633,Percentage,0.11285266457716633
22,4,Von Miller,Athlete,Eliminated Week 7,32.0,4,6.0,0.1003134796238244,7,False,0.10031347962418824,Percentage,0.10031347962418824
22,4,Wanya Morris,Singer/Rapper,Eliminated Week 9,35.0,4,3.0,0.109717868338558,9,False,0.10971786833892183,Percentage,0.10971786833892183
22,5,Antonio Brown,Athlete,Eliminated Week 9,26.0,4,9.0,0.0942028985507246,9,False,0.0942028985507246,Percentage,0.0942028985507246
22,5,Doug Flutie,Athlete,Eliminated Week 6,28.0,4,7.0,0.1014492753623188,6,False,0.1014492753623188,Percentage,0.1014492753623188
22,5,Ginger Zee,News Anchor,3rd Place,32.0,4,3.0,0.1159420289855072,11,False,0.1159420289855072,Percentage,0.1159420289855072
22,5,Jodie Sweetin,Actor/Actress,Eliminated Week 8,35.0,4,2.0,0.1268115942028985,8,False,0.1268115942028985,Percentage,0.1268115942028985
22,5,Kim Fields,Actor/Actress,Eliminated Week 7,28.0,4,7.0,0.1014492753623188,7,False,0.1014492753623188,Percentage,0.1014492753623188
22,5,Nyle DiMarco,Model,1st Place,37.0,4,1.0,0.1340579710144927,11,False,0.1340579710144927,Percentage,0.1340579710144927
22,5,Paige VanZant,Athlete,2nd Place,31.0,4,4.0,0.1123188405797101,11,False,0.1123188405797101,Percentage,0.1123188405797101
22,5,Von Miller,Athlete,Eliminated Week 7,29.0,4,6.0,0.1050724637681159,7,False,0.1050724637681159,Percentage,0.1050724637681159
22,5,Wanya Morris,Singer/Rapper,Eliminated Week 9,30.0,4,5.0,0.108695652173913,9,False,0.108695652173913,Percentage,0.108695652173913
22,6,Antonio Brown,Athlete,Eliminated Week 9,27.0,3,3.0,0.118942731277533,9,False,0.118942731277533,Percentage,0.118942731277533
22,6,Doug Flutie,Athlete,Eliminated Week 6,21.0,3,9.0,0.092511013215859,6,True,0.092511013215859,Percentage,0.092511013215859
22,6,Ginger Zee,News Anchor,3rd Place,24.0,3,6.0,0.105726872246696,11,False,0.105726872246696,Percentage,0.105726872246696
22,6,Jodie Sweetin,Actor/Actress,Eliminated Week 8,25.0,3,4.0,0.1101321585903083,8,False,0.1101321585903083,Percentage,0.1101321585903083
22,6,Kim Fields,Actor/Actress,Eliminated Week 7,24.0,3,6.0,0.105726872246696,7,False,0.105726872246696,Percentage,0.105726872246696
22,6,Nyle DiMarco,Model,1st Place,25.0,3,4.0,0.1101321585903083,11,False,0.1101321585903083,Percentage,0.1101321585903083
22,6,Paige VanZant,Athlete,2nd Place,28.0,3,2.0,0.1233480176211453,11,False,0.1233480176211453,Percentage,0.1233480176211453
22,6,Von Miller,Athlete,Eliminated Week 7,24.0,3,6.0,0.105726872246696,7,False,0.105726872246696,Percentage,0.105726872246696
22,6,Wanya Morris,Singer/Rapper,Eliminated Week 9,29.0,3,1.0,0.1277533039647577,9,False,0.1277533039647577,Percentage,0.1277533039647577
22,7,Antonio Brown,Athlete,Eliminated Week 9,26.0,3,5.0,0.1214953271028037,9,False,0.12149532710281084,Percentage,0.12149532710281084
22,7,Ginger Zee,News Anchor,3rd Place,27.5,3,2.0,0.1285046728971962,11,False,0.12850467289720333,Percentage,0.12850467289720333
22,7,Jodie Sweetin,Actor/Actress,Eliminated Week 8,25.5,3,8.0,0.1191588785046729,8,False,0.12227414330216882,Percentage,0.12227414330216882
22,7,Kim Fields,Actor/Actress,Eliminated Week 7,26.0,3,5.0,0.1214953271028037,7,True,0.11993769470403803,Percentage,0.11993769470403803
22,7,Nyle DiMarco,Model,1st Place,28.0,3,1.0,0.1308411214953271,11,False,0.13084112149533425,Percentage,0.13084112149533425
22,7,Paige VanZant,Athlete,2nd Place,27.5,3,2.0,0.1285046728971962,11,False,0.12850467289720335,Percentage,0.12850467289720335
22,7,Von Miller,Athlete,Eliminated Week 7,26.0,3,5.0,0.1214953271028037,7,True,0.11993769470403803,Percentage,0.11993769470403803
22,7,Wanya Morris,Singer/Rapper,Eliminated Week 9,27.5,3,2.0,0.1285046728971962,9,False,0.12850467289720335,Percentage,0.12850467289720335
22,8,Antonio Brown,Athlete,Eliminated Week 9,27.0,3,5.0,0.1597633136094674,9,False,0.16370808678379717,Percentage,0.16370808678379717
22,8,Ginger Zee,News Anchor,3rd Place,30.0,3,1.0,0.1775147928994082,11,False,0.17751479290062092,Percentage,0.17751479290062092
22,8,Jodie Sweetin,Actor/Actress,Eliminated Week 8,30.0,3,1.0,0.1775147928994082,8,True,0.14595660749385644,Percentage,0.14595660749385644
22,8,Nyle DiMarco,Model,1st Place,29.0,3,3.0,0.1715976331360946,11,False,0.17159763313730733,Percentage,0.17159763313730733
22,8,Paige VanZant,Athlete,2nd Place,28.0,3,4.0,0.165680473372781,11,False,0.16568047337399372,Percentage,0.16568047337399372
22,8,Wanya Morris,Singer/Rapper,Eliminated Week 9,25.0,3,6.0,0.1479289940828402,9,False,0.1755424063104244,Percentage,0.1755424063104244
22,9,Antonio Brown,Athlete,Eliminated Week 9,27.5,3,5.0,0.1916376306620209,9,True,0.1916376306620209,Percentage,0.1916376306620209
22,9,Ginger Zee,News Anchor,3rd Place,28.0,3,4.0,0.1951219512195122,11,False,0.2067363530778165,Percentage,0.2067363530778165
22,9,Nyle DiMarco,Model,1st Place,28.5,3,3.0,0.1986062717770035,11,False,0.20325203252032517,Percentage,0.20325203252032517
22,9,Paige VanZant,Athlete,2nd Place,29.5,3,2.0,0.205574912891986,11,False,0.205574912891986,Percentage,0.205574912891986
22,9,Wanya Morris,Singer/Rapper,Eliminated Week 9,30.0,3,1.0,0.2090592334494773,9,True,0.19279907084785133,Percentage,0.19279907084785133
22,10,Ginger Zee,News Anchor,3rd Place,28.3332,3,3.0,0.3256704628527027,11,False,0.3256704628527027,Percentage,0.3256704628527027
22,10,Nyle DiMarco,Model,1st Place,28.9998,3,2.0,0.3333325670462853,11,False,0.3333325670462853,Percentage,0.3333325670462853
22,10,Paige VanZant,Athlete,2nd Place,29.666600000000003,3,1.0,0.340996970101012,11,False,0.340996970101012,Percentage,0.340996970101012
23,1,Amber Rose,Model,Eliminated Week 6,24.0,4,9.0,0.0727272727272727,6,False,0.0727272727272727,Percentage,0.0727272727272727
23,1,Babyface,Singer/Rapper,Eliminated Week 4,26.0,4,5.0,0.0787878787878787,4,False,0.0787878787878787,Percentage,0.0787878787878787
23,1,Calvin Johnson Jr.,Athlete,3rd Place,26.0,4,5.0,0.0787878787878787,12,False,0.0787878787878787,Percentage,0.0787878787878787
23,1,Jake T. Austin,Actor/Actress,Eliminated Week 2,22.0,4,11.0,0.0666666666666666,2,False,0.0666666666666666,Percentage,0.0666666666666666
23,1,James Hinchcliffe,Racing Driver,2nd Place,31.0,4,1.0,0.0939393939393939,12,False,0.0939393939393939,Percentage,0.0939393939393939
23,1,Jana Kramer,Singer/Rapper,Eliminated Week 11,27.0,4,3.0,0.0818181818181818,11,False,0.0818181818181818,Percentage,0.0818181818181818
23,1,Laurie Hernandez,Athlete,1st Place,31.0,4,1.0,0.0939393939393939,12,False,0.0939393939393939,Percentage,0.0939393939393939
23,1,Marilu Henner,Actor/Actress,Eliminated Week 9,27.0,4,3.0,0.0818181818181818,9,False,0.0818181818181818,Percentage,0.0818181818181818
23,1,Maureen McCormick,Actor/Actress,Eliminated Week 7,22.0,4,11.0,0.0666666666666666,7,False,0.0666666666666666,Percentage,0.0666666666666666
23,1,Rick Perry,Politician,Eliminated Week 3,20.0,4,13.0,0.0606060606060606,3,False,0.0606060606060606,Percentage,0.0606060606060606
23,1,Ryan Lochte,Athlete,Eliminated Week 8,24.0,4,9.0,0.0727272727272727,8,False,0.0727272727272727,Percentage,0.0727272727272727
23,1,Terra Jole,TV Personality,Eliminated Week 10,25.0,4,7.0,0.0757575757575757,10,False,0.0757575757575757,Percentage,0.0757575757575757
23,1,Vanilla Ice,Singer/Rapper,Eliminated Week 4,25.0,4,7.0,0.0757575757575757,4,False,0.0757575757575757,Percentage,0.0757575757575757
23,2,Amber Rose,Model,Eliminated Week 6,24.0,4,10.0,0.0681818181818181,6,False,0.06818181818178315,Percentage,0.06818181818178315
23,2,Babyface,Singer/Rapper,Eliminated Week 4,30.0,4,3.0,0.0852272727272727,4,False,0.08522727272723775,Percentage,0.08522727272723775
23,2,Calvin Johnson Jr.,Athlete,3rd Place,28.0,4,6.0,0.0795454545454545,12,False,0.07954545454541956,Percentage,0.07954545454541956
23,2,Jake T. Austin,Actor/Actress,Eliminated Week 2,24.0,4,10.0,0.0681818181818181,2,True,0.06250000000019242,Percentage,0.06250000000019242
23,2,James Hinchcliffe,Racing Driver,2nd Place,29.0,4,4.0,0.0823863636363636,12,False,0.08238636363632866,Percentage,0.08238636363632866
23,2,Jana Kramer,Singer/Rapper,Eliminated Week 11,29.0,4,4.0,0.0823863636363636,11,False,0.08238636363632866,Percentage,0.08238636363632866
23,2,Laurie Hernandez,Athlete,1st Place,32.0,4,1.0,0.0909090909090909,12,False,0.09090909090905595,Percentage,0.09090909090905595
23,2,Marilu Henner,Actor/Actress,Eliminated Week 9,27.0,4,7.0,0.0767045454545454,9,False,0.07670454545451046,Percentage,0.07670454545451046
23,2,Maureen McCormick,Actor/Actress,Eliminated Week 7,26.0,4,8.0,0.0738636363636363,7,False,0.07386363636360135,Percentage,0.07386363636360135
23,2,Rick Perry,Politician,Eliminated Week 3,22.0,4,13.0,0.0625,3,False,0.06818181818201054,Percentage,0.06818181818201054
23,2,Ryan Lochte,Athlete,Eliminated Week 8,24.0,4,10.0,0.0681818181818181,8,False,0.06818181818178315,Percentage,0.06818181818178315
23,2,Terra Jole,TV Personality,Eliminated Week 10,31.0,4,2.0,0.0880681818181818,10,False,0.08806818181814685,Percentage,0.08806818181814685
23,2,Vanilla Ice,Singer/Rapper,Eliminated Week 4,26.0,4,8.0,0.0738636363636363,4,False,0.07386363636360135,Percentage,0.07386363636360135
23,3,Amber Rose,Model,Eliminated Week 6,25.0,4,8.0,0.0769230769230769,6,False,0.0769230769230769,Percentage,0.0769230769230769
23,3,Babyface,Singer/Rapper,Eliminated Week 4,25.0,4,8.0,0.0769230769230769,4,False,0.0769230769230769,Percentage,0.0769230769230769
23,3,Calvin Johnson Jr.,Athlete,3rd Place,32.0,4,1.0,0.0984615384615384,12,False,0.0984615384615384,Percentage,0.0984615384615384
23,3,James Hinchcliffe,Racing Driver,2nd Place,29.0,4,4.0,0.0892307692307692,12,False,0.0892307692307692,Percentage,0.0892307692307692
23,3,Jana Kramer,Singer/Rapper,Eliminated Week 11,26.0,4,7.0,0.08,11,False,0.08,Percentage,0.08
23,3,Laurie Hernandez,Athlete,1st Place,31.0,4,2.0,0.0953846153846153,12,False,0.0953846153846153,Percentage,0.0953846153846153
23,3,Marilu Henner,Actor/Actress,Eliminated Week 9,28.0,4,5.0,0.0861538461538461,9,False,0.0861538461538461,Percentage,0.0861538461538461
