season,week,celebrity_name,celebrity_industry,results,total_judge_score,num_judges,judge_rank,judge_percent,eliminated_week_num,is_eliminated,f_placement,rule_type,predicted_fan_vote,harmonized_fan_percent
20,3,Noah Galloway,Motivational Speaker,3rd Place,30.0,4,5.0,0.0958466453674121,11,False,3.0,Percentage,9.58466453674121,0.09584664536741212
20,3,Patti LaBelle,Singer/Rapper,Eliminated Week 6,22.0,4,10.0,0.0702875399361022,6,False,,Percentage,7.028753993610221,0.07028753993610223
20,3,Riker Lynch,Actor/Actress,2nd Place,34.0,4,1.0,0.108626198083067,11,False,2.0,Percentage,10.8626198083067,0.10862619808306703
20,3,Robert Herjavec,Entrepreneur,Eliminated Week 8,29.0,4,6.0,0.0926517571884984,8,False,,Percentage,9.26517571884984,0.09265175718849843
20,3,Rumer Willis,Actor/Actress,1st Place,33.0,4,3.0,0.1054313099041533,11,False,1.0,Percentage,10.54313099041533,0.10543130990415332
20,3,Suzanne Somers,Actor/Actress,Eliminated Week 5,25.0,4,8.0,0.0798722044728434,5,False,,Percentage,7.987220447284341,0.07987220447284343
20,3,Willow Shields,Actor/Actress,Eliminated Week 7,32.0,4,4.0,0.1022364217252396,7,False,,Percentage,10.22364217252396,0.10223642172523963
20,4,Chris Soules,TV Personality,Eliminated Week 8,27.0,4,10.0,0.083076923076923,8,False,,Percentage,9.128205128205131,0.09128205128205132
20,4,Michael Sam,Athlete,Eliminated Week 4,30.0,4,7.0,0.0923076923076923,4,True,,Percentage,8.205128205128199,0.082051282051282
20,4,Nastia Liukin,Athlete,Eliminated Week 9,36.0,4,2.0,0.1107692307692307,9,False,,Percentage,11.076923076923071,0.11076923076923072
20,4,Noah Galloway,Motivational Speaker,3rd Place,32.0,4,6.0,0.0984615384615384,11,False,3.0,Percentage,9.846153846153843,0.09846153846153843
20,4,Patti LaBelle,Singer/Rapper,Eliminated Week 6,30.0,4,7.0,0.0923076923076923,6,False,,Percentage,9.230769230769234,0.09230769230769234
20,4,Riker Lynch,Actor/Actress,2nd Place,34.0,4,4.0,0.1046153846153846,11,False,2.0,Percentage,10.461538461538463,0.10461538461538464
20,4,Robert Herjavec,Entrepreneur,Eliminated Week 8,34.0,4,4.0,0.1046153846153846,8,False,,Percentage,10.461538461538463,0.10461538461538464
20,4,Rumer Willis,Actor/Actress,1st Place,35.0,4,3.0,0.1076923076923077,11,False,1.0,Percentage,10.769230769230774,0.10769230769230774
20,4,Suzanne Somers,Actor/Actress,Eliminated Week 5,28.0,4,9.0,0.0861538461538461,5,False,,Percentage,8.82051282051282,0.0882051282051282
20,4,Willow Shields,Actor/Actress,Eliminated Week 7,39.0,4,1.0,0.12,7,False,,Percentage,12.000000000000004,0.12000000000000004
20,5,Chris Soules,TV Personality,Eliminated Week 8,27.0,4,7.0,0.0954063604240282,8,False,,Percentage,9.540636042402824,0.09540636042402822
20,5,Nastia Liukin,Athlete,Eliminated Week 9,38.0,4,2.0,0.1342756183745583,9,False,,Percentage,13.427561837455832,0.1342756183745583
20,5,Noah Galloway,Motivational Speaker,3rd Place,28.0,4,5.0,0.0989399293286219,11,False,3.0,Percentage,9.893992932862195,0.09893992932862195
20,5,Patti LaBelle,Singer/Rapper,Eliminated Week 6,27.0,4,7.0,0.0954063604240282,6,False,,Percentage,9.540636042402824,0.09540636042402822
20,5,Riker Lynch,Actor/Actress,2nd Place,38.0,4,2.0,0.1342756183745583,11,False,2.0,Percentage,13.427561837455832,0.1342756183745583
20,5,Robert Herjavec,Entrepreneur,Eliminated Week 8,24.0,4,9.0,0.0848056537102473,8,False,,Percentage,9.893992932862195,0.09893992932862195
20,5,Rumer Willis,Actor/Actress,1st Place,39.0,4,1.0,0.1378091872791519,11,False,1.0,Percentage,13.780918727915196,0.13780918727915195
20,5,Suzanne Somers,Actor/Actress,Eliminated Week 5,28.0,4,5.0,0.0989399293286219,5,True,,Percentage,8.480565371024733,0.08480565371024731
20,5,Willow Shields,Actor/Actress,Eliminated Week 7,34.0,4,4.0,0.1201413427561837,7,False,,Percentage,12.014134275618376,0.12014134275618375
20,6,Chris Soules,TV Personality,Eliminated Week 8,35.0,4,5.0,0.1236749116607773,8,False,,Percentage,12.367491166077736,0.12367491166077736
20,6,Nastia Liukin,Athlete,Eliminated Week 9,36.5,4,2.0,0.1289752650176678,9,False,,Percentage,12.897526501766784,0.12897526501766785
20,6,Noah Galloway,Motivational Speaker,3rd Place,34.0,4,6.0,0.1201413427561837,11,False,3.0,Percentage,12.014134275618376,0.12014134275618377
20,6,Patti LaBelle,Singer/Rapper,Eliminated Week 6,34.0,4,6.0,0.1201413427561837,6,True,,Percentage,11.837455830388697,0.11837455830388696
20,6,Riker Lynch,Actor/Actress,2nd Place,38.0,4,1.0,0.1342756183745583,11,False,2.0,Percentage,13.427561837455832,0.13427561837455831
20,6,Robert Herjavec,Entrepreneur,Eliminated Week 8,33.5,4,8.0,0.1183745583038869,8,False,,Percentage,12.014134275618373,0.12014134275618372
20,6,Rumer Willis,Actor/Actress,1st Place,35.5,4,4.0,0.1254416961130742,11,False,1.0,Percentage,12.544169611307426,0.12544169611307426
20,6,Willow Shields,Actor/Actress,Eliminated Week 7,36.5,4,2.0,0.1289752650176678,7,False,,Percentage,12.897526501766784,0.12897526501766785
20,7,Chris Soules,TV Personality,Eliminated Week 8,31.0,4,6.0,0.1220472440944882,8,False,,Percentage,14.304461942257204,0.14304461942257204
20,7,Nastia Liukin,Athlete,Eliminated Week 9,41.0,4,1.0,0.1614173228346456,9,False,,Percentage,16.141732283464567,0.16141732283464566
20,7,Noah Galloway,Motivational Speaker,3rd Place,38.0,4,3.0,0.1496062992125984,11,False,3.0,Percentage,14.960629921259844,0.14960629921259844
20,7,Riker Lynch,Actor/Actress,2nd Place,37.0,4,4.0,0.1456692913385826,11,False,2.0,Percentage,14.566929133858263,0.14566929133858264
20,7,Robert Herjavec,Entrepreneur,Eliminated Week 8,31.0,4,6.0,0.1220472440944882,8,False,,Percentage,14.304461942257204,0.14304461942257204
20,7,Rumer Willis,Actor/Actress,1st Place,37.0,4,4.0,0.1456692913385826,11,False,1.0,Percentage,14.566929133858263,0.14566929133858264
20,7,Willow Shields,Actor/Actress,Eliminated Week 7,39.0,4,2.0,0.1535433070866141,7,True,,Percentage,11.15485564304465,0.1115485564304465
20,8,Chris Soules,TV Personality,Eliminated Week 8,32.0,4,4.0,0.1513002364066193,8,True,,Percentage,14.893617021431814,0.14893617021431815
20,8,Nastia Liukin,Athlete,Eliminated Week 9,38.0,4,3.0,0.1796690307328605,9,False,,Percentage,17.966903073208446,0.17966903073208448
20,8,Noah Galloway,Motivational Speaker,3rd Place,31.5,4,5.0,0.1489361702127659,11,False,3.0,Percentage,15.130023640817152,0.15130023640817153
20,8,Riker Lynch,Actor/Actress,2nd Place,39.0,4,2.0,0.1843971631205673,11,False,2.0,Percentage,18.43971631197913,0.18439716311979132
20,8,Robert Herjavec,Entrepreneur,Eliminated Week 8,31.0,4,6.0,0.1465721040189125,8,True,,Percentage,14.65721040181364,0.14657210401813642
20,8,Rumer Willis,Actor/Actress,1st Place,40.0,4,1.0,0.1891252955082742,11,False,1.0,Percentage,18.912529550749813,0.18912529550749815
20,9,Nastia Liukin,Athlete,Eliminated Week 9,40.0,4,1.0,0.2547770700636942,9,True,,Percentage,24.20382165232566,0.2420382165232566
20,9,Noah Galloway,Motivational Speaker,3rd Place,38.0,4,4.0,0.2420382165605095,11,False,3.0,Percentage,25.47770700264413,0.2547770700264413
20,9,Riker Lynch,Actor/Actress,2nd Place,40.0,4,1.0,0.2547770700636942,11,False,2.0,Percentage,25.477707010094715,0.25477707010094713
20,9,Rumer Willis,Actor/Actress,1st Place,39.0,4,3.0,0.2484076433121019,11,False,1.0,Percentage,24.84076433493549,0.2484076433493549
20,10,Noah Galloway,Motivational Speaker,3rd Place,36.0,4,3.0,0.3103448275862069,11,False,3,Percentage,31.03448275862069,0.3103448275862069
20,10,Riker Lynch,Actor/Actress,2nd Place,40.0,4,1.0,0.3448275862068966,11,False,2,Percentage,34.48275862068966,0.3448275862068966
20,10,Rumer Willis,Actor/Actress,1st Place,40.0,4,1.0,0.3448275862068966,11,False,1,Percentage,34.48275862068966,0.3448275862068966
21,1,Alek Skarlatos,Military,3rd Place,22.0,3,5.0,0.088,12,False,3,Percentage,10.072727218541228,0.10072727218541228
21,1,Alexa PenaVega,Actor/Actress,Eliminated Week 9,22.0,3,5.0,0.088,9,False,,Percentage,10.07272721854123,0.1007272721854123
21,1,Andy Grammer,Singer/Rapper,Eliminated Week 8,21.0,3,7.0,0.084,8,False,,Percentage,9.672727456959809,0.09672727456959809
21,1,Bindi Irwin,TV Personality,1st Place,24.0,3,1.0,0.096,12,False,1,Percentage,10.872727456959808,0.10872727456959808
21,1,Carlos PenaVega,Actor/Actress,Eliminated Week 11,23.0,3,3.0,0.092,11,False,,Percentage,10.472727218541234,0.10472727218541233
21,1,Chaka Khan,Singer/Rapper,Eliminated Week 2,13.0,3,12.0,0.052,2,False,,Percentage,6.472727218541232,0.06472727218541233
21,1,Gary Busey,Actor/Actress,Eliminated Week 4,15.0,3,9.0,0.06,4,False,,Percentage,7.272727218541231,0.0727272721854123
21,1,Hayes Grier,Social Media Personality,Eliminated Week 7,21.0,3,7.0,0.084,7,False,,Percentage,9.672727218541237,0.09672727218541237
21,1,Kim Zolciak-Biermann,TV Personality,Withdrew,12.0,3,13.0,0.048,11,False,Withdrew,Percentage,,
21,1,Nick Carter,Singer/Rapper,2nd Place,24.0,3,1.0,0.096,12,False,2,Percentage,10.87272721854123,0.10872727218541231
21,1,Paula Deen,TV Personality,Eliminated Week 6,15.0,3,9.0,0.06,6,False,,Percentage,7.272727218541233,0.07272727218541233
21,1,Tamar Braxton,Singer/Rapper,Withdrew,23.0,3,3.0,0.092,11,False,Withdrew,Percentage,,
21,1,Victor Espinoza,Athlete,Eliminated Week 2,15.0,3,9.0,0.06,2,False,,Percentage,7.272727337750522,0.07272727337750523
21,2,Alek Skarlatos,Military,3rd Place,22.5,3,4.0,0.0831792975970425,12,False,3,Percentage,9.763064987738378,0.09763064987738375
21,2,Alexa PenaVega,Actor/Actress,Eliminated Week 9,23.0,3,3.0,0.0850277264325323,9,False,,Percentage,9.947907871287365,0.09947907871287362
21,2,Andy Grammer,Singer/Rapper,Eliminated Week 8,22.0,3,8.0,0.0813308687615526,8,False,,Percentage,9.578222104189392,0.09578222104189389
21,2,Bindi Irwin,TV Personality,1st Place,24.0,3,2.0,0.088724584103512,12,False,1,Percentage,10.317593638385333,0.10317593638385329
21,2,Carlos PenaVega,Actor/Actress,Eliminated Week 11,22.5,3,4.0,0.0831792975970425,11,False,,Percentage,9.763064987738383,0.0976306498773838
21,2,Chaka Khan,Singer/Rapper,Eliminated Week 2,15.0,3,13.0,0.055452865064695,2,True,,Percentage,6.990421734503633,0.06990421734503631
21,2,Gary Busey,Actor/Actress,Eliminated Week 4,16.5,3,12.0,0.0609981515711645,4,False,,Percentage,8.28432197895116,0.08284321978951158
21,2,Hayes Grier,Social Media Personality,Eliminated Week 7,22.5,3,4.0,0.0831792975970425,7,False,,Percentage,9.763064987738382,0.09763064987738379
21,2,Kim Zolciak-Biermann,TV Personality,Withdrew,18.5,3,9.0,0.0683918669131238,11,False,Withdrew,Percentage,,
21,2,Nick Carter,Singer/Rapper,2nd Place,22.5,3,4.0,0.0831792975970425,12,False,2,Percentage,9.76306522615696,0.09763065226156958
21,2,Paula Deen,TV Personality,Eliminated Week 6,18.5,3,9.0,0.0683918669131238,6,False,,Percentage,8.284322038555802,0.082843220385558
21,2,Tamar Braxton,Singer/Rapper,Withdrew,24.5,3,1.0,0.0905730129390018,11,False,Withdrew,Percentage,,
21,2,Victor Espinoza,Athlete,Eliminated Week 2,18.5,3,9.0,0.0683918669131238,2,True,,Percentage,7.544950444755228,0.07544950444755226
21,3,Alek Skarlatos,Military,3rd Place,33.0,4,3.0,0.1081967213114754,12,False,3,Percentage,12.021857916874533,0.12021857916874533
21,3,Alexa PenaVega,Actor/Actress,Eliminated Week 9,36.0,4,1.0,0.1180327868852459,9,False,,Percentage,13.005464474251584,0.13005464474251582
21,3,Andy Grammer,Singer/Rapper,Eliminated Week 8,29.0,4,8.0,0.0950819672131147,8,False,,Percentage,10.710382507038462,0.10710382507038461
21,3,Bindi Irwin,TV Personality,1st Place,32.0,4,5.0,0.1049180327868852,12,False,1,Percentage,11.693989064415511,0.11693989064415511
21,3,Carlos PenaVega,Actor/Actress,Eliminated Week 11,31.0,4,6.0,0.101639344262295,11,False,,Percentage,11.366120211956494,0.11366120211956493
21,3,Gary Busey,Actor/Actress,Eliminated Week 4,25.0,4,9.0,0.081967213114754,4,False,,Percentage,9.398907097202397,0.09398907097202397
21,3,Hayes Grier,Social Media Personality,Eliminated Week 7,30.0,4,7.0,0.0983606557377049,7,False,,Percentage,11.038251359497483,0.11038251359497483
21,3,Nick Carter,Singer/Rapper,2nd Place,36.0,4,1.0,0.1180327868852459,12,False,2,Percentage,13.005464474251584,0.13005464474251582
21,3,Paula Deen,TV Personality,Eliminated Week 6,20.0,4,10.0,0.0655737704918032,6,False,,Percentage,7.759562894511958,0.07759562894511958
21,3,Tamar Braxton,Singer/Rapper,Withdrew,33.0,4,3.0,0.1081967213114754,11,False,Withdrew,Percentage,,
21,4,Alek Skarlatos,Military,3rd Place,24.0,3,6.0,0.1016949152542373,12,False,3,Percentage,11.4406779661017,0.11440677966101699
21,4,Alexa PenaVega,Actor/Actress,Eliminated Week 9,21.0,3,8.0,0.0889830508474576,9,False,,Percentage,10.169491525423732,0.10169491525423731
21,4,Andy Grammer,Singer/Rapper,Eliminated Week 8,23.0,3,7.0,0.097457627118644,8,False,,Percentage,11.016949152542374,0.11016949152542373
21,4,Bindi Irwin,TV Personality,1st Place,28.0,3,1.0,0.1186440677966101,12,False,1,Percentage,13.135593220338984,0.1313559322033898
21,4,Carlos PenaVega,Actor/Actress,Eliminated Week 11,25.0,3,5.0,0.1059322033898305,11,False,,Percentage,11.86440677966102,0.11864406779661019
21,4,Gary Busey,Actor/Actress,Eliminated Week 4,16.0,3,10.0,0.0677966101694915,4,True,,Percentage,8.050847457627121,0.0805084745762712
21,4,Hayes Grier,Social Media Personality,Eliminated Week 7,27.0,3,2.0,0.1144067796610169,7,False,,Percentage,12.71186440677966,0.12711864406779658
21,4,Nick Carter,Singer/Rapper,2nd Place,27.0,3,2.0,0.1144067796610169,12,False,2,Percentage,12.71186440677966,0.12711864406779658
21,4,Paula Deen,TV Personality,Eliminated Week 6,18.0,3,9.0,0.0762711864406779,6,False,,Percentage,8.898305084745761,0.0889830508474576
21,4,Tamar Braxton,Singer/Rapper,Withdrew,27.0,3,2.0,0.1144067796610169,11,False,Withdrew,Percentage,,
21,5,Alek Skarlatos,Military,3rd Place,29.0,4,7.0,0.0963455149501661,12,False,3,Percentage,10.838870431893692,0.10838870431893692
21,5,Alexa PenaVega,Actor/Actress,Eliminated Week 9,40.0,4,1.0,0.132890365448505,9,False,,Percentage,14.49335548172758,0.1449335548172758
21,5,Andy Grammer,Singer/Rapper,Eliminated Week 8,36.0,4,4.0,0.1196013289036544,8,False,,Percentage,13.164451827242518,0.13164451827242518
21,5,Bindi Irwin,TV Personality,1st Place,37.0,4,3.0,0.1229235880398671,12,False,1,Percentage,13.496677740863788,0.13496677740863788
21,5,Carlos PenaVega,Actor/Actress,Eliminated Week 11,39.0,4,2.0,0.1295681063122923,11,False,,Percentage,14.16112956810631,0.1416112956810631
21,5,Hayes Grier,Social Media Personality,Eliminated Week 7,30.0,4,6.0,0.0996677740863787,7,False,,Percentage,11.171096345514949,0.11171096345514948
21,5,Nick Carter,Singer/Rapper,2nd Place,35.0,4,5.0,0.1162790697674418,12,False,2,Percentage,12.83222591362126,0.1283222591362126
21,5,Paula Deen,TV Personality,Eliminated Week 6,26.0,4,9.0,0.0863787375415282,6,False,,Percentage,9.8421926910299,0.09842192691029901
21,5,Tamar Braxton,Singer/Rapper,Withdrew,29.0,4,7.0,0.0963455149501661,11,False,Withdrew,Percentage,,
21,6,Alek Skarlatos,Military,3rd Place,30.0,4,7.0,0.0958466453674121,12,False,3,Percentage,11.18210862619808,0.1118210862619808
21,6,Alexa PenaVega,Actor/Actress,Eliminated Week 9,30.0,4,7.0,0.0958466453674121,9,False,,Percentage,11.182108626198085,0.11182108626198085
21,6,Andy Grammer,Singer/Rapper,Eliminated Week 8,40.0,4,1.0,0.1277955271565495,8,False,,Percentage,14.376996805111824,0.14376996805111825
21,6,Bindi Irwin,TV Personality,1st Place,40.0,4,1.0,0.1277955271565495,12,False,1,Percentage,14.376996805111824,0.14376996805111825
21,6,Carlos PenaVega,Actor/Actress,Eliminated Week 11,38.0,4,5.0,0.121405750798722,11,False,,Percentage,13.738019169329071,0.13738019169329072
21,6,Hayes Grier,Social Media Personality,Eliminated Week 7,32.0,4,6.0,0.1022364217252396,7,False,,Percentage,11.821086261980833,0.11821086261980833
21,6,Nick Carter,Singer/Rapper,2nd Place,39.0,4,4.0,0.1246006389776357,12,False,2,Percentage,14.057507987220443,0.14057507987220444
21,6,Paula Deen,TV Personality,Eliminated Week 6,24.0,4,9.0,0.0766773162939297,6,True,,Percentage,9.265175718849845,0.09265175718849844
21,6,Tamar Braxton,Singer/Rapper,Withdrew,40.0,4,1.0,0.1277955271565495,11,False,Withdrew,Percentage,,
21,7,Alek Skarlatos,Military,3rd Place,26.5,3,8.0,0.1199095022624434,12,False,3,Percentage,14.339582009347335,0.14339582009347338
21,7,Alexa PenaVega,Actor/Actress,Eliminated Week 9,27.5,3,5.0,0.1244343891402715,9,False,,Percentage,14.188752407016644,0.14188752407016644
21,7,Andy Grammer,Singer/Rapper,Eliminated Week 8,28.0,3,2.0,0.1266968325791855,8,False,,Percentage,14.414996750908044,0.14414996750908046
21,7,Bindi Irwin,TV Personality,1st Place,29.0,3,1.0,0.1312217194570135,12,False,1,Percentage,14.867485438690846,0.14867485438690847
21,7,Carlos PenaVega,Actor/Actress,Eliminated Week 11,28.0,3,2.0,0.1266968325791855,11,False,,Percentage,14.414996750908044,0.14414996750908046
21,7,Hayes Grier,Social Media Personality,Eliminated Week 7,28.0,3,2.0,0.1266968325791855,7,True,,Percentage,13.66084897767313,0.13660848977673132
21,7,Nick Carter,Singer/Rapper,2nd Place,27.0,3,6.0,0.1221719457013574,12,False,2,Percentage,14.11333766545594,0.14113337665455944
21,7,Tamar Braxton,Singer/Rapper,Withdrew,27.0,3,6.0,0.1221719457013574,11,False,Withdrew,Percentage,,
21,8,Alek Skarlatos,Military,3rd Place,25.0,3,6.0,0.1288663779372513,12,False,3,Percentage,15.29214359469335,0.15292143594693353
21,8,Alexa PenaVega,Actor/Actress,Eliminated Week 9,26.9998,3,5.0,0.1391746572412079,9,False,,Percentage,16.322971525089013,0.16322971525089017
21,8,Andy Grammer,Singer/Rapper,Eliminated Week 8,23.9998,3,7.0,0.1237106918887378,8,True,,Percentage,14.776574989842004,0.14776574989842006
21,8,Bindi Irwin,TV Personality,1st Place,28.0,3,3.0,0.1443303432897215,12,False,1,Percentage,16.838540129940373,0.16838540129940377
21,8,Carlos PenaVega,Actor/Actress,Eliminated Week 11,28.9998,3,2.0,0.149483967476188,11,False,,Percentage,17.353902310168444,0.17353902310168445
21,8,Nick Carter,Singer/Rapper,2nd Place,33.0,3,1.0,0.1701036188771717,12,False,2,Percentage,19.415867450266816,0.1941586745026682
21,8,Tamar Braxton,Singer/Rapper,Withdrew,28.0,3,3.0,0.1443303432897215,11,False,Withdrew,Percentage,,
21,9,Alek Skarlatos,Military,3rd Place,25.5,3,5.0,0.155015197568389,12,False,3,Percentage,20.911854119238026,0.2091185411923802
21,9,Alexa PenaVega,Actor/Actress,Eliminated Week 9,30.0,3,1.0,0.182370820668693,9,True,,Percentage,18.17629180920766,0.18176291809207656
21,9,Bindi Irwin,TV Personality,1st Place,30.0,3,1.0,0.182370820668693,12,False,1,Percentage,21.21580532807348,0.21215805328073473
21,9,Carlos PenaVega,Actor/Actress,Eliminated Week 11,27.0,3,4.0,0.1641337386018237,11,False,,Percentage,20.00000001589457,0.20000000015894565
21,9,Nick Carter,Singer/Rapper,2nd Place,27.5,3,3.0,0.1671732522796352,12,False,2,Percentage,19.69604872758628,0.19696048727586274
21,9,Tamar Braxton,Singer/Rapper,Withdrew,24.5,3,6.0,0.1489361702127659,11,False,Withdrew,Percentage,,
21,10,Alek Skarlatos,Military,3rd Place,28.5,3,3.0,0.240506329113924,12,False,3.0,Percentage,24.0506329113924,0.24050632911392406
21,10,Bindi Irwin,TV Personality,1st Place,31.5,3,1.0,0.2658227848101265,12,False,1.0,Percentage,26.58227848101265,0.26582278481012656
21,10,Carlos PenaVega,Actor/Actress,Eliminated Week 11,31.5,3,1.0,0.2658227848101265,11,False,,Percentage,26.58227848101265,0.26582278481012656
21,10,Nick Carter,Singer/Rapper,2nd Place,27.0,3,4.0,0.2278481012658227,12,False,2.0,Percentage,22.78481012658227,0.22784810126582275
21,11,Alek Skarlatos,Military,3rd Place,27.9999,3,4.0,0.2372874892266857,12,False,3.0,Percentage,25.423750359110475,0.25423750359110475
21,11,Bindi Irwin,TV Personality,1st Place,30.0,3,1.0,0.2542375035911047,12,False,1.0,Percentage,25.423750359110475,0.25423750359110475
21,11,Carlos PenaVega,Actor/Actress,Eliminated Week 11,30.0,3,1.0,0.2542375035911047,11,True,,Percentage,23.728748922668576,0.23728748922668574
21,11,Nick Carter,Singer/Rapper,2nd Place,30.0,3,1.0,0.2542375035911047,12,False,2.0,Percentage,25.423750359110475,0.25423750359110475
22,1,Antonio Brown,Athlete,Eliminated Week 9,21.0,3,4.0,0.0886075949367088,9,False,,Percentage,8.86075949367088,0.08860759493670882
